target_id	target_family	membership_sources	uniprot_entries	gene_aliases	protein_name	protein_length	keywords	is_calibration_control	ranking_bonus
SCNN1D	ion_channel	UniProt_reviewed_human_keyword_snapshot:ion_channel_human.uniprot.reviewed.2026-08-13.tsv	SCNND_HUMAN	DNACH	Epithelial sodium channel subunit delta (Delta-ENaC) (ENaCD) (Epithelial Na(+) channel subunit delta) (Amiloride-sensitive sodium channel subunit delta) (Delta-NaCH) (Nonvoltage-gated sodium channel 1 subunit delta) (SCNED)		3D-structure;Alternative splicing;Cell membrane;Glycoprotein;Ion channel;Ion transport;Membrane;Proteomics identification;Reference proteome;Sodium;Sodium channel;Sodium transport;Transmembrane;Transmembrane helix;Transport	False	0.0
SCNN1G	ion_channel	UniProt_reviewed_human_keyword_snapshot:ion_channel_human.uniprot.reviewed.2026-08-13.tsv	SCNNG_HUMAN		Epithelial sodium channel subunit gamma (ENaC subunit gamma) (ENaCG) (Epithelial Na(+) channel subunit gamma) (Gamma-ENaC) (Amiloride-sensitive sodium channel subunit gamma) (Gamma-NaCH) (Nonvoltage-gated sodium channel 1 subunit gamma) (SCNEG) (Sodium channel epithelial 1 subunit gamma)		3D-structure;Cell membrane;Disease variant;Disulfide bond;Glycoprotein;Ion channel;Ion transport;Membrane;Phosphoprotein;Proteomics identification;Reference proteome;Sodium;Sodium channel;Sodium transport;Transmembrane;Transmembrane helix;Transport;Ubl conjugation	False	0.0
SCTR	gpcr	UniProt_reviewed_human_keyword_snapshot:gpcr_human.uniprot.reviewed.2026-08-13.tsv	P47872		Secretin receptor (SCT-R) (SECR)	440		False	0.0
SLC17A6	ion_channel	UniProt_reviewed_human_keyword_snapshot:ion_channel_human.uniprot.reviewed.2026-08-13.tsv	VGLU2_HUMAN	DNPI;VGLUT2	Vesicular glutamate transporter 2 (VGluT2) (Differentiation-associated BNPI) (Differentiation-associated Na(+)-dependent inorganic phosphate cotransporter) (Solute carrier family 17 member 6)		Antiport;Cell membrane;Chloride;Chloride channel;Cytoplasmic vesicle;Glycoprotein;Ion channel;Ion transport;Membrane;Neurotransmitter transport;Phosphate transport;Proteomics identification;Reference proteome;Sodium;Sodium transport;Symport;Synapse;Synaptosome;Transmembrane;Transmembrane helix;Transport	False	0.0
SLC17A7	ion_channel	UniProt_reviewed_human_keyword_snapshot:ion_channel_human.uniprot.reviewed.2026-08-13.tsv	VGLU1_HUMAN	BNPI;VGLUT1	Vesicular glutamate transporter 1 (VGluT1) (Brain-specific Na(+)-dependent inorganic phosphate cotransporter) (Solute carrier family 17 member 7)		Alternative splicing;Antiport;Cell membrane;Chloride;Chloride channel;Cytoplasmic vesicle;Ion channel;Ion transport;Membrane;Neurotransmitter transport;Phosphate transport;Phosphoprotein;Proteomics identification;Reference proteome;Sodium;Sodium transport;Symport;Synapse;Synaptosome;Transmembrane;Transmembrane helix;Transport	False	0.0
SLC17A8	ion_channel	UniProt_reviewed_human_keyword_snapshot:ion_channel_human.uniprot.reviewed.2026-08-13.tsv	VGLU3_HUMAN	VGLUT3	Vesicular glutamate transporter 3 (VGluT3) (Solute carrier family 17 member 8)		Alternative splicing;Cell membrane;Chloride;Chloride channel;Cytoplasmic vesicle;Deafness;Disease variant;Glycoprotein;Hearing;Ion channel;Ion transport;Membrane;Neurotransmitter transport;Non-syndromic deafness;Phosphate transport;Proteomics identification;Reference proteome;Sodium;Sodium transport;Symport;Synapse;Synaptosome;Transmembrane;Transmembrane helix;Transport	False	0.0
SLC26A1	ion_channel	UniProt_reviewed_human_keyword_snapshot:ion_channel_human.uniprot.reviewed.2026-08-13.tsv	S26A1_HUMAN	SAT1	Sulfate anion transporter 1 (SAT-1) (Solute carrier family 26 member 1)		Alternative splicing;Anion exchange;Antiport;Cell membrane;Disease variant;Glycoprotein;Ion channel;Ion transport;Membrane;Proteomics identification;Reference proteome;Transmembrane;Transmembrane helix;Transport	False	0.0
SLC26A6	ion_channel	UniProt_reviewed_human_keyword_snapshot:ion_channel_human.uniprot.reviewed.2026-08-13.tsv	S26A6_HUMAN		Solute carrier family 26 member 6 (Anion exchange transporter) (Pendrin-like protein 1) (Pendrin-L1)		3D-structure;Alternative splicing;Anion exchange;Antiport;Cell membrane;Chloride;Chloride channel;Cytoplasmic vesicle;Endoplasmic reticulum;Glycoprotein;Ion channel;Ion transport;Membrane;Microsome;Phosphoprotein;Proteomics identification;Reference proteome;Transferase;Transmembrane;Transmembrane helix;Transport	False	0.0
SMO	gpcr	UniProt_reviewed_human_keyword_snapshot:gpcr_human.uniprot.reviewed.2026-08-13.tsv	Q99835	SMOH	Protein smoothened (Protein Gx)	787		False	0.0
SSTR1	gpcr	UniProt_reviewed_human_keyword_snapshot:gpcr_human.uniprot.reviewed.2026-08-13.tsv	P30872		Somatostatin receptor type 1 (SS-1-R) (SS1-R) (SS1R) (SST1) (SRIF-2)	391		False	0.0
SSTR2	gpcr	UniProt_reviewed_human_keyword_snapshot:gpcr_human.uniprot.reviewed.2026-08-13.tsv	P30874		Somatostatin receptor type 2 (SS-2-R) (SS2-R) (SS2R) (SST2) (SRIF-1)	369		False	0.0
SSTR3	gpcr	UniProt_reviewed_human_keyword_snapshot:gpcr_human.uniprot.reviewed.2026-08-13.tsv	P32745		Somatostatin receptor type 3 (SS-3-R) (SS3-R) (SS3R) (SST3) (SSR-28)	418		False	0.0
SSTR4	gpcr	UniProt_reviewed_human_keyword_snapshot:gpcr_human.uniprot.reviewed.2026-08-13.tsv	P31391		Somatostatin receptor type 4 (SS-4-R) (SS4-R) (SS4R) (SST4)	388		False	0.0
SSTR5	gpcr	UniProt_reviewed_human_keyword_snapshot:gpcr_human.uniprot.reviewed.2026-08-13.tsv	P35346		Somatostatin receptor type 5 (SS-5-R) (SS5-R) (SS5R) (SST5)	364		False	0.0
STING1	ion_channel	UniProt_reviewed_human_keyword_snapshot:ion_channel_human.uniprot.reviewed.2026-08-13.tsv	STING_HUMAN	ERIS;MITA;STING;TMEM173	Stimulator of interferon genes protein (hSTING) (Endoplasmic reticulum interferon stimulator) (ERIS) (Mediator of IRF3 activation) (hMITA) (Transmembrane protein 173)		3D-structure;Autophagy;Cell membrane;Cytoplasm;Cytoplasmic vesicle;Disease variant;Endoplasmic reticulum;Golgi apparatus;Host-virus interaction;Immunity;Innate immunity;Ion channel;Ion transport;Isopeptide bond;Lipoprotein;Membrane;Mitochondrion;Mitochondrion outer membrane;Nucleotide-binding;Palmitate;Phosphoprotein;Proteomics identification;Reference proteome;Transmembrane;Transmembrane helix;Transport;Ubl conjugation	False	0.0
SUCNR1	gpcr	UniProt_reviewed_human_keyword_snapshot:gpcr_human.uniprot.reviewed.2026-08-13.tsv	Q9BXA5	GPR91	Succinate receptor 1 (G protein-coupled receptor 91) (P2Y purinoceptor 1-like)	334		False	0.0
TAAR1	gpcr	UniProt_reviewed_human_keyword_snapshot:gpcr_human.uniprot.reviewed.2026-08-13.tsv	Q96RJ0	TA1;TAR1;TRAR1	Trace amine-associated receptor 1 (TaR-1) (Trace amine receptor 1)	339		False	0.0
TAAR2	gpcr	UniProt_reviewed_human_keyword_snapshot:gpcr_human.uniprot.reviewed.2026-08-13.tsv	Q9P1P5	GPR58	Trace amine-associated receptor 2 (TaR-2) (Trace amine receptor 2) (G protein-coupled receptor 58)	351		False	0.0
TAAR3P	gpcr	UniProt_reviewed_human_keyword_snapshot:gpcr_human.uniprot.reviewed.2026-08-13.tsv	Q9P1P4	GPR57;TAAR3	Putative trace amine-associated receptor 3 (TaR-3) (Trace amine receptor 3) (hTaar3) (G protein-coupled receptor 57)	343		False	0.0
TAAR5	gpcr	UniProt_reviewed_human_keyword_snapshot:gpcr_human.uniprot.reviewed.2026-08-13.tsv	O14804	PNR	Trace amine-associated receptor 5 (TaR-5) (Trace amine receptor 5) (hTaar5) (Putative neurotransmitter receptor)	337		False	0.0
TAAR6	gpcr	UniProt_reviewed_human_keyword_snapshot:gpcr_human.uniprot.reviewed.2026-08-13.tsv	Q96RI8	TA4;TAR4;TRAR4	Trace amine-associated receptor 6 (TaR-6) (Trace amine receptor 6) (Trace amine receptor 4) (TaR-4)	345		False	0.0
TAAR8	gpcr	UniProt_reviewed_human_keyword_snapshot:gpcr_human.uniprot.reviewed.2026-08-13.tsv	Q969N4	GPR102;TA5;TAR5;TRAR5	Trace amine-associated receptor 8 (TaR-8) (Trace amine receptor 8) (G protein-coupled receptor 102) (Trace amine receptor 5) (TaR-5)	342		False	0.0
TAAR9	gpcr	UniProt_reviewed_human_keyword_snapshot:gpcr_human.uniprot.reviewed.2026-08-13.tsv	Q96RI9	TA3;TAR3;TRAR3	Trace amine-associated receptor 9 (TaR-9) (Trace amine receptor 9) (Trace amine receptor 3) (TaR-3)	348		False	0.0
TACR1	gpcr	UniProt_reviewed_human_keyword_snapshot:gpcr_human.uniprot.reviewed.2026-08-13.tsv	P25103	NK1R;TAC1R	Substance-P receptor (SPR) (NK-1 receptor) (NK-1R) (Tachykinin receptor 1)	407		False	0.0
TACR2	gpcr	UniProt_reviewed_human_keyword_snapshot:gpcr_human.uniprot.reviewed.2026-08-13.tsv	P21452	NK2R;NKNAR;TAC2R	Substance-K receptor (SKR) (NK-2 receptor) (NK-2R) (Neurokinin A receptor) (Tachykinin receptor 2)	398		False	0.0
TACR3	gpcr	UniProt_reviewed_human_keyword_snapshot:gpcr_human.uniprot.reviewed.2026-08-13.tsv	P29371	NK3R;TAC3R	Neuromedin-K receptor (NKR) (NK-3 receptor) (NK-3R) (Neurokinin B receptor) (Tachykinin receptor 3)	465		False	0.0
TAS1R1	gpcr	UniProt_reviewed_human_keyword_snapshot:gpcr_human.uniprot.reviewed.2026-08-13.tsv	Q7RTX1	GPR70;T1R1;TR1;GM148	Taste receptor type 1 member 1 (G protein-coupled receptor 70)	841		False	0.0
TAS1R2	gpcr	UniProt_reviewed_human_keyword_snapshot:gpcr_human.uniprot.reviewed.2026-08-13.tsv	Q8TE23	GPR71;T1R2;TR2	Taste receptor type 1 member 2 (G protein-coupled receptor 71) (Sweet taste receptor T1R2)	839		False	0.0
TAS1R3	gpcr	UniProt_reviewed_human_keyword_snapshot:gpcr_human.uniprot.reviewed.2026-08-13.tsv	Q7RTX0	T1R3;TR3	Taste receptor type 1 member 3 (Sweet taste receptor T1R3)	852		False	0.0
TAS2R1	gpcr	UniProt_reviewed_human_keyword_snapshot:gpcr_human.uniprot.reviewed.2026-08-13.tsv	Q9NYW7		Taste receptor type 2 member 1 (T2R1) (Taste receptor family B member 7) (TRB7)	299		False	0.0
TAS2R10	gpcr	UniProt_reviewed_human_keyword_snapshot:gpcr_human.uniprot.reviewed.2026-08-13.tsv	Q9NYW0		Taste receptor type 2 member 10 (T2R10) (Taste receptor family B member 2) (TRB2)	307		False	0.0
TAS2R13	gpcr	UniProt_reviewed_human_keyword_snapshot:gpcr_human.uniprot.reviewed.2026-08-13.tsv	Q9NYV9		Taste receptor type 2 member 13 (T2R13) (Taste receptor family B member 3) (TRB3)	303		False	0.0
TAS2R14	gpcr	UniProt_reviewed_human_keyword_snapshot:gpcr_human.uniprot.reviewed.2026-08-13.tsv	Q9NYV8		Taste receptor type 2 member 14 (T2R14) (Taste receptor family B member 1) (TRB1)	317		False	0.0
TAS2R16	gpcr	UniProt_reviewed_human_keyword_snapshot:gpcr_human.uniprot.reviewed.2026-08-13.tsv	Q9NYV7		Taste receptor type 2 member 16 (T2R16)	291		False	0.0
TAS2R19	gpcr	UniProt_reviewed_human_keyword_snapshot:gpcr_human.uniprot.reviewed.2026-08-13.tsv	P59542	TAS2R23;TAS2R48	Taste receptor type 2 member 19 (Taste receptor type 2 member 23) (Taste receptor type 2 member 48) (T2R48)	299		False	0.0
TAS2R2	gpcr	UniProt_reviewed_human_keyword_snapshot:gpcr_human.uniprot.reviewed.2026-08-13.tsv	Q50KZ9	T2R2;TAS2R2P	Taste receptor type 2 member 2 (Bitter taste receptor T2R2)	303		False	0.0
TAS2R20	gpcr	UniProt_reviewed_human_keyword_snapshot:gpcr_human.uniprot.reviewed.2026-08-13.tsv	P59543	TAS2R49	Taste receptor type 2 member 20 (Taste receptor type 2 member 49) (T2R49) (Taste receptor type 2 member 56) (T2R56)	309		False	0.0
TAS2R3	gpcr	UniProt_reviewed_human_keyword_snapshot:gpcr_human.uniprot.reviewed.2026-08-13.tsv	Q9NYW6		Taste receptor type 2 member 3 (T2R3)	316		False	0.0
TAS2R30	gpcr	UniProt_reviewed_human_keyword_snapshot:gpcr_human.uniprot.reviewed.2026-08-13.tsv	P59541	TAS2R47	Taste receptor type 2 member 30 (T2R30) (Taste receptor type 2 member 47) (T2R47)	319		False	0.0
TAS2R31	gpcr	UniProt_reviewed_human_keyword_snapshot:gpcr_human.uniprot.reviewed.2026-08-13.tsv	P59538	TAS2R44	Taste receptor type 2 member 31 (T2R31) (Taste receptor type 2 member 44) (T2R44) (Taste receptor type 2 member 53) (T2R53)	309		False	0.0
TAS2R33	gpcr	UniProt_reviewed_human_keyword_snapshot:gpcr_human.uniprot.reviewed.2026-08-13.tsv	P0DSN6		Putative taste receptor type 2 member 33 (T2R33) (hGR33)	309		False	0.0
TAS2R36	gpcr	UniProt_reviewed_human_keyword_snapshot:gpcr_human.uniprot.reviewed.2026-08-13.tsv	P0DTE0		Putative taste receptor type 2 member 36 (T2R36) (hGR36)	309		False	0.0
TAS2R38	gpcr	UniProt_reviewed_human_keyword_snapshot:gpcr_human.uniprot.reviewed.2026-08-13.tsv	P59533	PTC	Taste receptor type 2 member 38 (T2R38) (PTC bitter taste receptor) (Taste receptor type 2 member 61) (T2R61)	333		False	0.0
TAS2R39	gpcr	UniProt_reviewed_human_keyword_snapshot:gpcr_human.uniprot.reviewed.2026-08-13.tsv	P59534		Taste receptor type 2 member 39 (T2R39) (Taste receptor type 2 member 57) (T2R57)	338		False	0.0
TAS2R4	gpcr	UniProt_reviewed_human_keyword_snapshot:gpcr_human.uniprot.reviewed.2026-08-13.tsv	Q9NYW5		Taste receptor type 2 member 4 (T2R4)	299		False	0.0
TAS2R40	gpcr	UniProt_reviewed_human_keyword_snapshot:gpcr_human.uniprot.reviewed.2026-08-13.tsv	P59535	GPR60	Taste receptor type 2 member 40 (T2R40) (G protein-coupled receptor 60) (Taste receptor type 2 member 58) (T2R58)	323		False	0.0
TAS2R41	gpcr	UniProt_reviewed_human_keyword_snapshot:gpcr_human.uniprot.reviewed.2026-08-13.tsv	P59536		Taste receptor type 2 member 41 (T2R41) (Taste receptor type 2 member 59) (T2R59)	307		False	0.0
TAS2R42	gpcr	UniProt_reviewed_human_keyword_snapshot:gpcr_human.uniprot.reviewed.2026-08-13.tsv	Q7RTR8	TAS2R55	Taste receptor type 2 member 42 (T2R42) (Taste receptor type 2 member 55) (T2R55)	314		False	0.0
TAS2R43	gpcr	UniProt_reviewed_human_keyword_snapshot:gpcr_human.uniprot.reviewed.2026-08-13.tsv	P59537		Taste receptor type 2 member 43 (T2R43) (Taste receptor type 2 member 52) (T2R52)	309		False	0.0
TAS2R45	gpcr	UniProt_reviewed_human_keyword_snapshot:gpcr_human.uniprot.reviewed.2026-08-13.tsv	P59539	GPR59	Taste receptor type 2 member 45 (T2R45) (G protein-coupled receptor 59)	299		False	0.0
TAS2R46	gpcr	UniProt_reviewed_human_keyword_snapshot:gpcr_human.uniprot.reviewed.2026-08-13.tsv	P59540		Taste receptor type 2 member 46 (T2R46) (Taste receptor type 2 member 54) (T2R54)	309		False	0.0
TAS2R5	gpcr	UniProt_reviewed_human_keyword_snapshot:gpcr_human.uniprot.reviewed.2026-08-13.tsv	Q9NYW4		Taste receptor type 2 member 5 (T2R5)	299		False	0.0
TAS2R50	gpcr	UniProt_reviewed_human_keyword_snapshot:gpcr_human.uniprot.reviewed.2026-08-13.tsv	P59544		Taste receptor type 2 member 50 (T2R50) (Taste receptor type 2 member 51) (T2R51)	299		False	0.0
TAS2R60	gpcr	UniProt_reviewed_human_keyword_snapshot:gpcr_human.uniprot.reviewed.2026-08-13.tsv	P59551		Taste receptor type 2 member 60 (T2R60) (Taste receptor type 2 member 56) (T2R56)	318		False	0.0
TAS2R7	gpcr	UniProt_reviewed_human_keyword_snapshot:gpcr_human.uniprot.reviewed.2026-08-13.tsv	Q9NYW3		Taste receptor type 2 member 7 (T2R7) (Taste receptor family B member 4) (TRB4)	318		False	0.0
TAS2R8	gpcr	UniProt_reviewed_human_keyword_snapshot:gpcr_human.uniprot.reviewed.2026-08-13.tsv	Q9NYW2		Taste receptor type 2 member 8 (T2R8) (Taste receptor family B member 5) (TRB5)	309		False	0.0
TAS2R9	gpcr	UniProt_reviewed_human_keyword_snapshot:gpcr_human.uniprot.reviewed.2026-08-13.tsv	Q9NYW1		Taste receptor type 2 member 9 (T2R9) (Taste receptor family B member 6) (TRB6)	312		False	0.0
TBXA2R	gpcr	UniProt_reviewed_human_keyword_snapshot:gpcr_human.uniprot.reviewed.2026-08-13.tsv	P21731		Thromboxane A2 receptor (TXA2-R) (Prostanoid TP receptor)	343		False	0.0
TMC1	ion_channel	UniProt_reviewed_human_keyword_snapshot:ion_channel_human.uniprot.reviewed.2026-08-13.tsv	TMC1_HUMAN		Transmembrane channel-like protein 1 (Transmembrane cochlear-expressed protein 1)		3D-structure;Cell membrane;Deafness;Disease variant;Hearing;Ion channel;Ion transport;Membrane;Non-syndromic deafness;Phosphoprotein;Reference proteome;Transmembrane;Transmembrane helix;Transport	False	0.0
TMC2	ion_channel	UniProt_reviewed_human_keyword_snapshot:ion_channel_human.uniprot.reviewed.2026-08-13.tsv	TMC2_HUMAN	C20orf145;UNQ907/PRO1928	Transmembrane channel-like protein 2 (Transmembrane cochlear-expressed protein 2)		Alternative splicing;Cell membrane;Ion channel;Ion transport;Membrane;Reference proteome;Transmembrane;Transmembrane helix;Transport	False	0.0
TMC4	ion_channel	UniProt_reviewed_human_keyword_snapshot:ion_channel_human.uniprot.reviewed.2026-08-13.tsv	TMC4_HUMAN		Voltage-gated chloride channel TMC4 (Transmembrane channel-like protein 4)		Alternative splicing;Glycoprotein;Ion channel;Ion transport;Membrane;Proteomics identification;Reference proteome;Transmembrane;Transmembrane helix;Transport	False	0.0
TMCO1	ion_channel	UniProt_reviewed_human_keyword_snapshot:ion_channel_human.uniprot.reviewed.2026-08-13.tsv	TMCO1_HUMAN	TMCC4;PNAS-10;PNAS-136;UNQ151/PRO177	Calcium load-activated calcium channel (CLAC channel) (GEL complex subunit TMCO1) (Transmembrane and coiled-coil domain-containing protein 1) (Transmembrane and coiled-coil domains protein 4) (Xenogeneic cross-immune protein PCIA3)		3D-structure;Alternative initiation;Alternative splicing;Calcium;Calcium channel;Calcium transport;Coiled coil;Disease variant;Endoplasmic reticulum;Glaucoma;Golgi apparatus;Intellectual disability;Ion channel;Ion transport;Membrane;Mitochondrion;Phosphoprotein;Proteomics identification;Reference proteome;Transmembrane;Transmembrane helix;Transport	False	0.0
TMEM109	ion_channel	UniProt_reviewed_human_keyword_snapshot:ion_channel_human.uniprot.reviewed.2026-08-13.tsv	TM109_HUMAN		Voltage-gated monoatomic cation channel TMEM109 (Mitsugumin-23) (Mg23) (Transmembrane protein 109)		Direct protein sequencing;Endoplasmic reticulum;Ion channel;Ion transport;Membrane;Nucleus;Proteomics identification;Reference proteome;Sarcoplasmic reticulum;Signal;Transmembrane;Transmembrane helix;Transport;Voltage-gated channel	False	0.0
TMEM175	ion_channel	UniProt_reviewed_human_keyword_snapshot:ion_channel_human.uniprot.reviewed.2026-08-13.tsv	TM175_HUMAN		Endosomal/lysosomal proton channel TMEM175 (Potassium channel TMEM175) (Transmembrane protein 175) (hTMEM175)		3D-structure;Alternative splicing;Endosome;Hydrogen ion transport;Ion channel;Ion transport;Lysosome;Membrane;Neurodegeneration;Parkinson disease;Parkinsonism;Phosphoprotein;Potassium;Potassium channel;Potassium transport;Proteomics identification;Reference proteome;Transmembrane;Transmembrane helix;Transport	False	0.0
TMEM37	ion_channel	UniProt_reviewed_human_keyword_snapshot:ion_channel_human.uniprot.reviewed.2026-08-13.tsv	CCGL_HUMAN	PR	Voltage-dependent calcium channel gamma-like subunit (Neuronal voltage-gated calcium channel gamma-like subunit) (Transmembrane protein 37)		Calcium;Calcium channel;Calcium transport;Ion channel;Ion transport;Membrane;Proteomics identification;Reference proteome;Transmembrane;Transmembrane helix;Transport;Voltage-gated channel	False	0.0
TMEM38A	ion_channel	UniProt_reviewed_human_keyword_snapshot:ion_channel_human.uniprot.reviewed.2026-08-13.tsv	TM38A_HUMAN	TRICA	Trimeric intracellular cation channel type A (TRIC-A) (TRICA) (Transmembrane protein 38A)		Calcium;Ion channel;Ion transport;Membrane;Metal-binding;Nucleus;Potassium;Potassium channel;Potassium transport;Proteomics identification;Reference proteome;Sarcoplasmic reticulum;Transmembrane;Transmembrane helix;Transport	False	0.0
TMEM38B	ion_channel	UniProt_reviewed_human_keyword_snapshot:ion_channel_human.uniprot.reviewed.2026-08-13.tsv	TM38B_HUMAN	C9orf87;TRICB	Trimeric intracellular cation channel type B (TRIC-B) (TRICB) (Transmembrane protein 38B)		Endoplasmic reticulum;Ion channel;Ion transport;Membrane;Osteogenesis imperfecta;Phosphoprotein;Potassium;Potassium channel;Potassium transport;Proteomics identification;Reference proteome;Transmembrane;Transmembrane helix;Transport	False	0.0
TMEM63A	ion_channel	UniProt_reviewed_human_keyword_snapshot:ion_channel_human.uniprot.reviewed.2026-08-13.tsv	TM63A_HUMAN	KIAA0489;KIAA0792	Mechanosensitive cation channel TMEM63A (Transmembrane protein 63A) (hTMEM63A)		3D-structure;Calcium;Cell membrane;Disease variant;Endosome;Glycoprotein;Ion channel;Ion transport;Leukodystrophy;Lysosome;Membrane;Phosphoprotein;Proteomics identification;Reference proteome;Transmembrane;Transmembrane helix;Transport	False	0.0
